ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,home_team,home_score,away_ts_pct,away_efg_pct,away_fg3a_per_fga_pct,away_fta_per_fga_pct,away_orb_pct,away_drb_pct,away_trb_pct,away_ast_pct,away_stl_pct,away_blk_pct,away_tov_pct,away_off_rtg,away_def_rtg,away_team,away_score,date,total_game_score,line,away_line,over_under
0.621,0.556,0.3,0.313,8.1,85.1,51.2,51.3,8,19.1,10.8,113.2,104.2,okc,113,0.531,0.511,0.478,0.2,14.9,91.9,48.8,82.5,9,7.1,11.7,104.2,113.2,min,104,20200125,217,-106,-104,225.5
0.646,0.602,0.455,0.386,20.5,77.8,49.4,61.4,5.5,18.6,12.7,121.9,118.2,sac,133,0.623,0.612,0.517,0.371,22.2,79.5,50.6,67.4,6.4,16.7,16.2,118.2,121.9,min,129,20200127,262,102,-113,224.5
0.667,0.604,0.39,0.366,20.6,86,57.1,53.5,6.5,7.1,16.6,117.7,111.2,atl,127,0.581,0.544,0.385,0.308,14,79.4,42.9,40,12.1,14,13.4,111.2,117.7,min,120,20200205,247,-106,-104,239
0.582,0.529,0.302,0.337,17.8,79.5,48.3,58.5,7.7,9.8,13.2,110.1,136,lac,115,0.69,0.684,0.463,0.189,20.5,82.2,51.7,75,7.7,5,10.4,136,110.1,min,142,20200208,257,-115,104,232.5
0.563,0.543,0.37,0.25,26.1,74.1,52,51.2,6.9,7.7,11.3,113.1,106.2,cho,115,0.492,0.455,0.485,0.198,25.9,73.9,48,64.1,9.8,12.1,9.1,106.2,113.1,min,108,20200212,223,-113,103,224.5
0.571,0.516,0.305,0.389,31.4,84,57.4,47.7,4.9,12.8,8.2,124.1,114.4,bos,127,0.56,0.489,0.472,0.393,16,68.6,42.6,63.9,7.8,15.2,7.1,114.4,124.1,min,117,20200221,244,104,-115,226.5
0.542,0.527,0.426,0.202,12.2,78.1,49.6,63.6,9.4,12.3,12,104.6,85.7,dal,111,0.431,0.429,0.424,0.152,21.9,87.8,50.4,52.8,8.5,5.6,11,85.7,104.6,min,91,20200301,202,-108,-102,242.5
0.546,0.537,0.319,0.117,21.4,75.6,48.2,53.3,10.3,13.2,9.2,111.1,118.3,chi,108,0.625,0.611,0.531,0.309,24.4,78.6,51.8,67.5,5.1,6.3,15.6,118.3,111.1,min,115,20200304,223,-110,100,231.5
0.676,0.649,0.25,0.369,18.8,79.6,55.6,60.8,4.9,8.2,9.3,130.4,116.6,orl,132,0.552,0.52,0.378,0.204,20.4,81.3,44.4,65.2,5.9,4.8,7,116.6,130.4,min,118,20200306,250,-115,105,233.5
0.579,0.55,0.389,0.344,23.3,83,56.3,63.6,6.1,8.2,19.4,104.8,93.5,nop,120,0.497,0.436,0.351,0.33,17,76.7,43.8,54.1,13.1,5.5,13.6,93.5,104.8,min,107,20200308,227,-109,-101,248
0.535,0.442,0.326,0.372,21.3,84.6,54.5,73.5,4.6,1.5,14.5,99.5,100.4,pho,107,0.501,0.429,0.293,0.391,15.4,78.7,45.5,58.3,6.5,20.7,11.5,100.4,99.5,den,108,20191025,215,-107,-103,219
0.576,0.565,0.44,0.286,21.7,69.6,45.7,70.7,6.6,8.5,7.8,119.7,116.4,dal,109,0.548,0.533,0.352,0.143,30.4,78.3,54.3,55.8,6.6,2.1,9.4,116.4,119.7,den,106,20191029,215,-110,-101,212
0.449,0.415,0.33,0.284,25.5,77.5,48.4,71.9,12.2,7.9,11.6,90.2,110.5,mia,89,0.586,0.576,0.267,0.186,22.5,74.5,51.6,77.8,10.1,5.1,17,110.5,90.2,den,109,20191105,198,-103,-107,210.5
0.519,0.517,0.302,0.198,24.4,84.4,54.4,73.7,8.3,12.3,15.4,100.5,103.6,phi,97,0.529,0.5,0.253,0.195,15.6,75.6,45.6,71.8,10.4,18.3,9.6,103.6,100.5,den,100,20191108,197,104,-114,212
0.638,0.62,0.41,0.41,28.6,70,52.9,68.2,1,7.9,12.5,127.6,123.6,atl,125,0.532,0.495,0.394,0.212,30,71.4,47.1,67.4,7.1,10.2,2.6,123.6,127.6,den,121,20191112,246,-104,-106,209.5
0.456,0.421,0.4,0.168,12.7,75.9,45.1,52.8,3,2.9,6.4,94.2,102.3,brk,93,0.479,0.475,0.327,0.099,24.1,87.3,54.9,60.5,4.1,5.3,6.2,102.3,94.2,den,101,20191114,194,-105,-105,222.5
0.546,0.5,0.5,0.329,21.4,69.4,47.3,59.4,9.3,3,18.7,98.2,108.5,hou,95,0.522,0.516,0.287,0.16,30.6,78.6,52.7,65.9,13.4,10.5,12.2,108.5,98.2,den,105,20191120,200,-101,-109,221.5
0.505,0.451,0.333,0.284,11.9,76.1,45.5,63.6,12.5,10,10.8,95.5,99.6,bos,92,0.512,0.483,0.318,0.148,23.9,88.1,54.5,61.5,7.3,9.3,15.4,99.6,95.5,den,96,20191122,188,-105,-105,206
0.596,0.573,0.427,0.146,17.5,60.4,40.9,61,4.4,3.3,12.1,114.9,128.2,pho,104,0.574,0.549,0.341,0.253,39.6,82.5,59.1,55.8,4.4,4.3,9,128.2,114.9,den,116,20191124,220,-105,-105,213.5
0.499,0.474,0.421,0.221,9.4,75.6,38.3,65,8.3,4.5,10.3,95.5,107.4,was,104,0.584,0.556,0.267,0.256,24.4,90.6,61.7,66,7.3,10.9,16.7,107.4,95.5,den,117,20191126,221,-101,-109,227.5
0.54,0.506,0.286,0.357,33.3,85.7,61.5,61.5,8.1,8.1,14.1,106.9,97.7,lal,105,0.487,0.44,0.319,0.187,14.3,66.7,38.5,70.3,9.2,6.7,10,97.7,106.9,den,96,20191203,201,-101,-109,208
0.545,0.529,0.349,0.128,17.5,65.1,42.2,53.7,4.5,13.5,8.1,111,127.8,por,99,0.592,0.58,0.409,0.216,34.9,82.5,57.8,59.5,6.7,3.6,9.4,127.8,111,den,114,20191212,213,-105,-105,216.5
0.56,0.506,0.284,0.284,17.1,75,45.7,57.9,7.2,5.2,14.1,104.4,112.6,okc,102,0.578,0.547,0.318,0.271,25,82.9,54.3,69.8,6.1,5.2,13.6,112.6,104.4,den,110,20191214,212,-104,-106,204
0.534,0.511,0.34,0.106,31.1,66,49.5,45.5,9.7,3,10.1,113.7,120.2,nyk,105,0.542,0.521,0.298,0.202,34,68.9,50.5,61.4,5.4,9.7,8.1,120.2,113.7,den,111,20191215,216,-100,-110,208.5
0.54,0.489,0.333,0.241,17.4,65.9,40.2,67.6,9.3,8.8,11.1,107.8,117.1,orl,104,0.595,0.542,0.321,0.298,34.1,82.6,59.8,70,8.3,5.2,15.2,117.1,107.8,den,113,20191218,217,-102,-108,204.5
0.506,0.471,0.483,0.31,32,75,51.1,55.6,8.4,13.1,12.4,104.7,114.1,min,100,0.578,0.551,0.315,0.135,25,68,48.9,61.4,9.4,11.1,13.7,114.1,104.7,den,109,20191220,209,-104,-106,215.5
0.588,0.556,0.478,0.133,34.1,74.5,56.5,56.1,9.4,9.1,15.9,117.2,104.7,nop,112,0.5,0.467,0.402,0.196,25.5,65.9,43.5,64.9,10.5,8.5,10.7,104.7,117.2,den,100,20191225,212,-101,-109,217
0.579,0.542,0.357,0.298,25,77.3,51.1,78,5,7.8,15.2,109.1,118,mem,110,0.567,0.532,0.312,0.29,22.7,75,48.9,62.2,8.9,7.4,8.7,118,109.1,den,119,20191228,229,-109,-101,219.5
0.622,0.606,0.4,0.2,25,72.2,48.6,71.1,5.4,7.7,11.5,123.1,128.4,sac,115,0.634,0.568,0.358,0.383,27.8,75,51.4,54.8,6.4,7.8,11.3,128.4,123.1,den,120,20191229,235,-108,-102,207.5
0.586,0.562,0.416,0.146,27.9,79.6,56.7,50,5.3,1.8,12.9,116.7,108.3,cle,111,0.5,0.474,0.411,0.189,20.4,72.1,43.3,56.1,9.5,7.7,4.6,108.3,116.7,den,103,20200111,214,-112,102,216.5
0.545,0.5,0.393,0.31,22.2,78,48.8,55.3,8.3,9.6,12.8,107.8,118.2,lac,104,0.611,0.552,0.325,0.481,22,77.8,51.2,64.9,7.3,7.8,12.2,118.2,107.8,den,114,20200112,218,-104,-106,221
0.493,0.481,0.432,0.173,19.6,91.7,51.2,84.8,4.3,11.8,13.8,92,107,cho,86,0.556,0.538,0.354,0.316,8.3,80.4,48.8,73.7,8.6,15.2,10.9,107,92,den,100,20200115,186,-110,-101,209.5
0.609,0.576,0.337,0.221,25.6,69.2,46.3,72.1,1.1,6.2,12.9,121,112.5,ind,115,0.524,0.483,0.261,0.364,30.8,74.4,53.7,53.7,10.5,7,8.1,112.5,121,den,107,20200119,222,102,-112,213.5
0.551,0.517,0.375,0.307,32.6,72.5,51.2,47.5,6,10.8,13.8,110.8,117.8,hou,110,0.575,0.532,0.301,0.215,27.5,67.4,48.8,63.6,10.1,5.5,12.1,117.8,110.8,den,117,20200126,227,104,-114,226
0.585,0.571,0.474,0.218,12.5,78.9,44.9,66.7,4.3,10.3,15.8,106.7,113.1,uta,100,0.562,0.524,0.318,0.247,21.1,87.5,55.1,62.5,7.5,12.2,8.7,113.1,106.7,den,106,20200130,206,-100,-110,215.5
0.492,0.445,0.341,0.242,19.1,69.2,41.9,44.4,5.1,10.7,8.2,101,129.6,por,99,0.629,0.606,0.378,0.278,30.8,80.9,58.1,65.2,5.1,11.7,11.4,129.6,101,den,127,20200204,226,-105,-105,225.5
0.625,0.576,0.376,0.294,24.3,75,49.3,80.5,7.6,2.2,9.4,130.9,138.5,sas,120,0.705,0.675,0.438,0.288,25,75.7,50.7,75.6,7.6,9.4,10,138.5,130.9,den,127,20200210,247,-104,-106,216
0.572,0.57,0.355,0.29,20.4,92.9,53.8,61.7,7.6,6.3,10.3,114.7,110.9,lal,120,0.594,0.563,0.284,0.25,7.1,79.6,46.2,72.7,8.6,3.3,9.3,110.9,114.7,den,116,20200212,236,-103,-107,220.5
0.564,0.522,0.444,0.322,21.4,85.3,50,65,6.7,3.3,12.7,110.9,122.4,min,116,0.657,0.65,0.333,0.189,14.7,78.6,50,54.7,8.6,14,11.8,122.4,110.9,den,128,20200223,244,-104,-106,222
0.543,0.5,0.506,0.259,27.3,70,44.6,72.7,8.7,3.5,15.1,106.6,125.1,det,98,0.671,0.638,0.25,0.289,30,72.7,55.4,75,13,7.5,17.4,125.1,106.6,den,115,20200225,213,-107,-103,213
0.58,0.517,0.427,0.326,19,80,46.8,58.5,8.8,8.5,9.8,115.1,129.7,tor,118,0.691,0.675,0.434,0.361,20,81,53.2,80.9,5.9,2,14.3,129.7,115.1,den,133,20200301,251,-102,-109,220.5
0.633,0.622,0.5,0.268,12.8,61.2,39.8,73.8,8.5,4.5,10.7,122.9,105.9,gsw,116,0.508,0.466,0.23,0.299,38.8,87.2,60.2,56.4,6.4,12.2,13.2,105.9,122.9,den,100,20200303,216,-101,-109,218.5
0.485,0.461,0.556,0.2,20.8,86,50,67.6,7.8,7.5,14.8,92.8,106.5,mil,95,0.549,0.521,0.436,0.128,14,79.2,50,68.3,10.8,20,10.8,106.5,92.8,den,109,20200309,204,-101,-110,221.5
0.708,0.646,0.403,0.514,19.4,71.1,50,72.5,7.1,3.7,14.5,126.7,106.4,mia,125,0.527,0.483,0.393,0.27,28.9,80.6,50,71.8,7.1,4.7,16,106.4,126.7,den,105,20200801,230,-109,-103,215
0.62,0.592,0.424,0.217,28.3,70.3,47,69.8,7.4,10.7,8.2,132.8,122.2,por,125,0.629,0.607,0.333,0.202,29.7,71.7,53,68.2,5.3,7.5,14.9,122.2,132.8,den,115,20200806,240,101,-113,228.5
0.576,0.552,0.524,0.21,27.3,75,49.5,72.3,5.1,5.6,16.1,112.5,114.2,uta,132,0.553,0.514,0.343,0.278,25,72.7,50.5,56.9,8.5,10,8.3,114.2,112.5,den,134,20200808,266,100,-112,223
0.652,0.624,0.435,0.271,15.4,79.1,48.8,63,11.5,1.9,6.9,129.5,115.9,lac,124,0.582,0.569,0.402,0.218,20.9,84.6,51.2,76.7,4.2,6.3,11.2,115.9,129.5,den,111,20200812,235,-114,101,229
0.541,0.512,0.388,0.247,20.9,74.4,47.7,54.1,4.2,14,12.9,107,117.5,lal,102,0.612,0.586,0.383,0.296,25.6,79.1,52.3,57.1,8.4,9.6,13.3,117.5,107,lac,112,20191022,214,-101,-109,224
0.538,0.518,0.47,0.169,20.5,76.3,46.3,66.7,5,6,19.1,95.6,110.5,cho,96,0.602,0.554,0.398,0.253,23.7,79.5,53.7,57.5,11,18.2,18.5,110.5,95.6,lac,111,20191028,207,-108,-102,228
0.528,0.494,0.263,0.338,20,78.4,51,41.7,6,7.7,17.1,96.4,102.4,sas,97,0.501,0.456,0.286,0.297,21.6,80,49,41,8.9,1.7,9.7,102.4,96.4,lac,103,20191031,200,-105,-105,229
0.513,0.462,0.397,0.397,14.3,63.3,40.7,51.6,4.2,10,13.3,99,110.6,uta,94,0.491,0.429,0.348,0.37,36.7,85.7,59.3,41.7,7.4,12.8,7.8,110.6,99,lac,105,20191103,199,-109,-101,213
0.571,0.52,0.5,0.347,25.9,74.1,50,42.9,6.2,16.4,11.7,113.8,109.4,mil,129,0.545,0.485,0.316,0.367,25.9,74.1,50,51.2,3.5,6.1,14.3,109.4,113.8,lac,124,20191106,253,104,-115,228
0.455,0.428,0.375,0.154,27.9,72.3,47.2,46.2,6.8,6.1,10.5,97.5,103.3,por,101,0.523,0.461,0.258,0.337,27.7,72.1,52.8,51.3,5.8,18.5,14.3,103.3,97.5,lac,107,20191107,208,-110,-100,231
0.48,0.465,0.353,0.176,9.8,62.3,36.5,73.5,9,14.3,14.1,87.9,97.9,tor,88,0.466,0.413,0.391,0.326,37.7,90.2,63.5,73.5,9,12.7,15.3,97.9,87.9,lac,98,20191111,186,-105,-105,221.5
0.475,0.411,0.267,0.411,25.5,66.7,41.8,55.9,10,16.7,15.2,92.1,136.9,atl,101,0.692,0.629,0.355,0.376,33.3,74.5,58.2,60,9.1,18.2,14.9,136.9,92.1,lac,150,20191116,251,-108,-103,224.5
0.504,0.42,0.36,0.373,20,73.5,47.9,60.7,12.8,7.8,16.3,93.6,95.8,okc,88,0.483,0.46,0.414,0.161,26.5,80,52.1,65.7,7.4,10.4,15.4,95.8,93.6,lac,90,20191118,178,-105,-105,222
0.472,0.452,0.433,0.135,31.6,71.4,50,63.4,10.4,4.2,13.4,98.5,101.3,bos,104,0.535,0.511,0.484,0.172,28.6,68.4,50,66.7,11.4,15.3,18.7,101.3,98.5,lac,107,20191120,211,-100,-110,217
0.591,0.554,0.512,0.452,22.9,76.2,47.8,56.4,10.6,3.7,13,114.4,117.3,hou,119,0.625,0.592,0.379,0.276,23.8,77.1,52.2,60,8.7,9.8,16.3,117.3,114.4,lac,122,20191122,241,-112,102,226
0.515,0.505,0.418,0.184,23.1,67.3,44.6,60.5,1,10.9,7.8,109.2,134.2,nop,109,0.595,0.551,0.439,0.337,32.7,76.9,55.4,58.7,4,8.8,5.1,134.2,109.2,lac,134,20191124,243,-111,101,232.5
0.549,0.515,0.294,0.265,22.2,75.6,45.3,68.1,8.7,1.6,10.9,109.3,131.1,was,125,0.672,0.628,0.34,0.426,24.4,77.8,54.7,42.3,7,6.9,12.5,131.1,109.3,lac,150,20191201,275,-103,-107,240.5
0.497,0.467,0.297,0.165,24,77.1,50,51.3,5,10,11.8,97.9,118.1,por,97,0.557,0.548,0.362,0.266,22.9,76,50,58.1,7.1,4.7,8.7,118.1,97.9,lac,117,20191203,214,100,-110,233
0.465,0.451,0.343,0.098,29.6,85,53.2,73.2,10.4,5.3,15.2,93.7,113.5,pho,99,0.608,0.584,0.36,0.247,15,70.4,46.8,51.1,13.2,6,13.2,113.5,93.7,lac,120,20191217,219,-105,-105,225.5
0.618,0.581,0.43,0.337,24.4,82.5,53.1,53.5,8.7,8.2,15.4,117.3,112.5,hou,122,0.62,0.593,0.43,0.221,17.5,75.6,46.9,53.5,9.6,14.3,16,112.5,117.3,lac,117,20191219,239,-113,102,235.5
0.642,0.622,0.407,0.198,16.7,71.9,50.5,55.6,4.2,3.6,11.4,124.8,111.3,uta,120,0.501,0.432,0.421,0.284,28.1,83.3,49.5,62.9,9.4,7.8,6.1,111.3,124.8,lac,107,20191228,227,-111,100,221
0.512,0.463,0.351,0.372,23.1,75,46.9,50,9.5,1.6,9.1,106.8,120.1,det,112,0.622,0.603,0.304,0.228,25,76.9,53.1,58,5.7,18,12.9,120.1,106.8,lac,126,20200102,238,-105,-105,223.5
0.646,0.604,0.406,0.292,23.9,75.4,52.4,73.5,7.5,14.1,7.7,131.9,107.4,mem,140,0.515,0.48,0.297,0.218,24.6,76.1,47.6,44.4,2.8,1.8,10.5,107.4,131.9,lac,114,20200104,254,-104,-106,231.5
0.658,0.643,0.274,0.44,20,74.4,46.8,45.8,10.4,7.8,13.8,124.6,127.4,nyk,132,0.692,0.651,0.386,0.398,25.6,80,53.2,55.6,3.8,4.9,16.3,127.4,124.6,lac,135,20200105,267,-103,-107,221
0.467,0.427,0.406,0.26,22.4,78.6,46,75.7,8.8,2.2,8.5,98.1,107,gsw,100,0.582,0.554,0.464,0.262,21.4,77.6,54,65.9,4.9,12.3,16.9,107,98.1,lac,109,20200110,209,-106,-104,217
0.528,0.495,0.407,0.165,17,69.6,43,65.8,5,10.7,11.8,103.5,128.6,cle,103,0.62,0.601,0.404,0.223,30.4,83,57,59.2,7,14.8,9.6,128.6,103.5,lac,128,20200114,231,-105,-105,224
0.48,0.467,0.457,0.174,10.9,78.3,41.6,66.7,4,6.3,8.3,94.2,121,orl,95,0.588,0.568,0.337,0.211,21.7,89.1,58.4,61.7,4,8,8,121,94.2,lac,122,20200116,217,-110,-101,217
0.646,0.619,0.466,0.205,28.2,76.6,54.7,61.4,11.3,13.1,9.4,127.4,105.8,sac,124,0.5,0.451,0.337,0.272,23.4,71.8,45.3,74.3,6.2,12.8,12.7,105.8,127.4,lac,103,20200130,227,-108,-102,224
0.529,0.446,0.464,0.44,13.6,76,46.8,70.6,8.4,6.3,14.5,99.5,110.7,min,106,0.557,0.52,0.347,0.184,24,86.4,53.2,44.4,7.5,15.6,10.9,110.7,99.5,lac,118,20200201,224,-105,-105,230.5
0.515,0.484,0.389,0.168,11.5,88.9,47.4,52.5,5,15.8,5.6,104.6,107.5,sas,105,0.571,0.53,0.321,0.286,11.1,88.5,52.6,71.8,3,3.4,11.3,107.5,104.6,lac,108,20200203,213,-115,104,229.5
0.543,0.516,0.452,0.226,18.9,81.8,47.4,72.5,7.1,5.7,7.3,112.3,129.5,mia,111,0.657,0.64,0.607,0.213,18.2,81.1,52.6,77.8,6.1,9.8,10.2,129.5,112.3,lac,128,20200205,239,-108,-103,224.5
0.558,0.517,0.348,0.292,24.4,74,50.5,62.5,10.9,7,11.5,110.7,101.8,sac,112,0.516,0.448,0.345,0.333,26,75.6,49.5,58.8,6.9,5.2,16,101.8,110.7,lac,103,20200222,215,-113,103,231.5
0.491,0.455,0.303,0.247,22,75.6,47.4,54.1,6,12.3,11.6,97.5,124.6,mem,97,0.611,0.585,0.394,0.181,24.4,78,52.6,70.2,7,8.1,10.6,124.6,97.5,lac,124,20200224,221,-110,-101,235
0.525,0.5,0.275,0.176,27.1,70.3,45.9,46.3,7.3,12,12.5,107.9,138.3,den,103,0.675,0.64,0.438,0.225,29.7,72.9,54.1,72.9,6.3,7.6,9.3,138.3,107.9,lac,132,20200228,235,-107,-103,220.5
0.626,0.616,0.453,0.211,24.4,81.8,50,56.3,7.1,7.7,8,132.6,138.7,phi,130,0.723,0.678,0.316,0.539,18.2,75.6,50,55.6,6.1,11.5,9.6,138.7,132.6,lac,136,20200301,266,-103,-107,219.5
0.564,0.506,0.402,0.322,20.9,70.6,47.9,56.4,8,12.7,10.8,112.6,103.6,lal,112,0.504,0.436,0.36,0.43,29.4,79.1,52.1,35.3,5,9.6,12.8,103.6,112.6,lac,103,20200308,215,-102,-108,226.5
0.529,0.5,0.353,0.329,18.4,83,50,63.2,3.9,2.5,15.6,99.6,121.8,nop,103,0.615,0.569,0.54,0.402,17,81.6,50,62.2,9.7,3.6,8.9,121.8,99.6,lac,126,20200801,229,-105,-107,232.5
0.573,0.557,0.333,0.146,21.6,80.5,47.8,55.6,5.1,0,7.3,120.2,118.2,pho,117,0.594,0.541,0.341,0.318,19.5,78.4,52.2,50,2.1,4.7,9.4,118.2,120.2,lac,115,20200804,232,-104,-108,229.5
0.691,0.671,0.506,0.224,21.6,79.2,54.1,68.1,5,8.8,14.6,128.9,119.9,brk,129,0.589,0.554,0.387,0.215,20.8,78.4,45.9,51.1,8,4.8,8.9,119.9,128.9,lac,120,20200809,249,102,-115,230.5
0.445,0.425,0.415,0.208,18.3,75.5,44,47.4,4.5,12.5,12.2,91.7,95.2,okc,103,0.524,0.471,0.435,0.459,24.5,81.7,56,67.6,8.9,3.2,16.4,95.2,91.7,lac,107,20200814,210,-109,-103,225
0.543,0.471,0.357,0.3,8.8,77.1,48.8,65.5,8.3,3.3,21.7,88.9,98.3,uta,86,0.492,0.442,0.302,0.279,22.9,91.2,51.2,55.9,14.5,20,12.7,98.3,88.9,lal,95,20191025,181,102,-113,216.5
0.499,0.44,0.385,0.253,26,76.2,48.9,54.3,7,6.5,12.2,101.5,120.6,cho,101,0.605,0.586,0.333,0.151,23.8,74,51.1,61.2,7,14.3,11.6,120.6,101.5,lal,120,20191027,221,-102,100,217
0.433,0.363,0.358,0.242,22.8,76.7,46,64.5,9.2,5,16.7,83.6,110.2,mem,91,0.582,0.506,0.302,0.453,23.3,77.2,54,62.5,8.3,13.1,14.9,110.2,83.6,lal,120,20191029,211,-104,-106,215
0.442,0.388,0.438,0.3,17.4,74.4,43.5,64.3,9.5,3.5,11.7,84.8,100.7,mia,80,0.513,0.494,0.36,0.09,25.6,82.6,56.5,75,6.4,11.1,16.3,100.7,84.8,lal,95,20191108,175,-107,-103,218.5
0.573,0.551,0.404,0.247,15.6,73.5,45.7,60.5,5.9,12.5,11.6,112,103.1,tor,113,0.508,0.489,0.319,0.202,26.5,84.4,54.3,75.6,5.9,13.2,10.5,103.1,112,lal,104,20191110,217,-101,-109,210.5
0.487,0.455,0.393,0.191,20.8,63.9,39.3,80.6,8,10.1,15,93.8,119.8,gsw,94,0.619,0.59,0.225,0.202,36.1,79.2,60.7,64.6,8,11.1,16.4,119.8,93.8,lal,120,20191113,214,-110,-100,219
0.564,0.537,0.476,0.11,24.4,76.7,51.2,66.7,7.7,0,16.5,106.8,109,sac,97,0.546,0.488,0.457,0.272,23.3,75.6,48.8,64.7,12.1,14,12.5,109,106.8,lal,99,20191115,196,-107,-103,214
0.521,0.477,0.326,0.291,22,73.7,46.8,43.2,10.9,3.7,15.7,100,120.8,atl,101,0.635,0.612,0.393,0.18,26.3,78,53.2,55.3,9.9,24.1,14.3,120.8,100,lal,122,20191117,223,-109,-102,220.5
0.588,0.531,0.35,0.313,20,68.9,45.9,57.9,10.3,3.4,14.2,110.7,115.9,okc,107,0.575,0.562,0.348,0.213,31.1,80,54.1,67.4,9.3,15.4,14.1,115.9,110.7,lal,112,20191119,219,-103,-107,209.5
0.493,0.448,0.385,0.198,24.5,82.1,48.9,65.8,9.4,3.6,14,96.5,117.1,was,103,0.629,0.598,0.368,0.322,17.9,75.5,51.1,64.4,8.4,13.6,15.3,117.1,96.5,lal,125,20191129,228,100,-110,235.5
0.543,0.521,0.505,0.186,30.8,79.5,53.1,57.1,11,1.7,11,114.5,100.4,dal,114,0.532,0.5,0.31,0.184,20.5,69.2,46.9,62.5,9,6.3,15.3,100.4,114.5,lal,100,20191201,214,-104,-106,223
0.655,0.613,0.44,0.31,16.2,71.4,43.1,61.4,4.9,9.5,13.6,123.4,140.2,min,125,0.691,0.66,0.33,0.213,28.6,83.8,56.9,58.2,8.9,2.1,8.9,140.2,123.4,lal,142,20191208,267,-108,-102,226.5
0.608,0.549,0.348,0.326,38.6,60,49.4,68.9,14.1,3.7,7.1,138.7,112.7,den,128,0.561,0.53,0.349,0.265,40,61.4,50.6,46.2,7.6,15,17,112.7,138.7,lal,104,20191222,232,-110,-100,209
0.56,0.512,0.294,0.376,30.2,75.5,54.3,61.5,6,11.8,13.9,110.2,105.3,lac,111,0.504,0.469,0.469,0.219,24.5,69.8,45.7,61.5,10.9,16.7,11,105.3,110.2,lal,106,20191225,217,-104,-106,223.5
0.486,0.433,0.483,0.225,28.3,84.2,53.6,53.1,11.2,7.3,15.5,96.8,110.1,dal,95,0.598,0.545,0.295,0.359,15.8,71.7,46.4,73.7,12.2,15.2,15,110.1,96.8,lal,108,20191229,203,103,-114,224.5
0.557,0.523,0.267,0.267,25.6,73.5,51.1,76.2,7,4.8,12.7,107.3,117.3,pho,107,0.557,0.517,0.311,0.378,26.5,74.4,48.9,58.1,9,7.9,10.3,117.3,107.3,lal,117,20200101,224,-106,-104,225.5
0.538,0.525,0.363,0.069,18.8,79.5,46,50,3.9,17.5,9.5,110.4,120.2,nop,113,0.626,0.581,0.337,0.326,20.5,81.3,54,67.4,8.8,6.2,10.9,120.2,110.4,lal,123,20200103,236,-112,101,225.5
0.53,0.442,0.333,0.449,13.3,77.1,46.2,72.4,7.9,8.3,14.6,97.6,104.5,det,99,0.519,0.489,0.217,0.25,22.9,86.7,53.8,54.8,7.9,38.5,11.3,104.5,97.6,lal,106,20200105,205,-104,-106,220
0.426,0.411,0.211,0.168,26.3,84.2,49.5,40.5,9.9,6.5,13.6,86.3,116.1,nyk,87,0.641,0.604,0.439,0.256,15.8,73.7,50.5,65.9,10.9,14.7,15.7,116.1,86.3,lal,117,20200107,204,-105,-105,221.5
0.518,0.488,0.294,0.282,22.7,73.2,47.1,55.3,4,1.7,16.6,99.6,128.7,cle,99,0.638,0.608,0.341,0.318,26.8,77.3,52.9,68.8,8,5,8.2,128.7,99.6,lal,128,20200113,227,-111,101,221
0.557,0.511,0.277,0.309,27.1,72.9,50,51.2,9.7,3.4,10.9,115,114,orl,119,0.579,0.572,0.392,0.113,27.1,72.9,50,70.8,6.8,8.8,13.6,114,115,lal,118,20200115,237,-104,-107,209.5
0.598,0.572,0.371,0.216,12.2,64.2,39.2,51,9.5,12.5,4.5,121.1,113.5,por,127,0.549,0.526,0.333,0.292,35.8,87.8,60.8,62.2,1.9,16.4,14.2,113.5,121.1,lal,119,20200131,246,-101,-109,232.5
0.523,0.511,0.297,0.165,13.2,63.6,32.6,52.5,6.3,3.5,5.8,106.7,135,sas,102,0.672,0.659,0.329,0.294,36.4,86.8,67.4,56,5.2,6.3,12.7,135,106.7,lal,129,20200204,231,-104,-106,226.5
0.651,0.618,0.494,0.212,15.8,83.8,49.3,46.5,7.8,6.7,14.7,117.7,108,hou,121,0.566,0.544,0.341,0.176,16.2,84.2,50.7,73.3,9.7,9.3,13.3,108,117.7,lal,111,20200206,232,-115,105,239.5
0.558,0.493,0.408,0.408,6.5,61.9,33,81.3,7.1,3.7,12.7,101.3,126.7,pho,100,0.613,0.593,0.407,0.275,38.1,93.5,67,59.6,8.1,8.9,13.6,126.7,101.3,lal,125,20200210,225,-104,-106,231.5
0.497,0.484,0.163,0.337,30.2,73.9,50.5,52.4,8.7,1.8,13.2,101.1,112.7,mem,105,0.565,0.529,0.337,0.465,26.1,69.8,49.5,61,8.7,18.2,11.9,112.7,101.1,lal,117,20200221,222,-115,104,234
0.582,0.536,0.41,0.361,18.6,76.6,48.9,52.6,6.8,5.8,15,109.2,111.2,bos,112,0.557,0.517,0.395,0.43,23.4,81.4,51.1,51.3,8.8,8.2,11.3,111.2,109.2,lal,114,20200223,226,-106,-104,222.5
0.549,0.5,0.314,0.349,14,73.6,46.9,79.5,9,3.4,16.8,98.5,106.7,nop,109,0.53,0.505,0.431,0.206,26.4,86,53.1,60,9,20.3,12.6,106.7,98.5,lal,118,20200225,227,-105,-105,239.5
