ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,teams,score,away_ts_pct,away_efg_pct,away_fg3a_per_fga_pct,away_fta_per_fga_pct,away_orb_pct,away_drb_pct,away_trb_pct,away_ast_pct,away_stl_pct,away_blk_pct,away_tov_pct,away_usg_pct,away_off_rtg,away_def_rtg,away_teams,away_score,date
.457,.421,.378,.244,20.8,70.8,45.8,61.3,1.2,17.9,10.8,100.0,95.7,109.5,nyk,83,.509,.489,.364,.136,29.2,79.2,54.2,64.9,5.8,11.8,7.0,100.0,109.5,95.7,orl,95,20191030
.609,.597,.505,.194,26.8,82.5,59.2,51.1,10.8,7.4,11.4,100.0,121.1,89.6,mil,123,.462,.440,.407,.187,17.5,73.2,40.8,61.8,7.9,6.5,14.0,100.0,89.6,121.1,orl,91,20191101
.505,.432,.384,.534,15.9,77.3,46.6,55.6,8.5,5.3,12.6,100.0,97.2,92.9,den,91,.479,.465,.337,.128,22.7,84.1,53.4,59.5,8.5,15.6,14.2,100.0,92.9,97.2,orl,87,20191102
.469,.436,.337,.151,8.2,72.7,38.7,71.9,3.0,7.7,16.4,100.0,84.7,116.3,mem,86,.563,.511,.301,.290,27.3,91.8,61.3,54.5,9.9,17.5,7.9,100.0,116.3,84.7,orl,118,20191108
.585,.577,.220,.055,25.0,82.5,53.8,64.6,6.6,5.7,8.8,100.0,119.2,111.5,ind,109,.557,.545,.404,.067,17.5,75.0,46.3,65.9,5.5,15.5,9.8,100.0,111.5,119.2,orl,102,20191110
.501,.484,.330,.143,17.0,81.3,49.5,62.5,4.9,9.3,13.4,100.0,94.7,109.3,phi,97,.555,.500,.372,.395,18.8,83.0,50.5,71.1,5.9,3.3,11.4,100.0,109.3,94.7,orl,112,20191113
.584,.579,.292,.112,19.0,70.2,46.1,51.1,8.4,13.8,10.5,100.0,115.1,117.2,sas,109,.544,.483,.333,.391,29.8,81.0,53.9,61.1,6.3,7.9,8.9,100.0,117.2,115.1,orl,111,20191115
.592,.572,.423,.124,18.0,72.5,42.2,67.4,7.0,4.1,8.1,100.0,121.3,125.4,was,121,.635,.580,.437,.299,27.5,82.0,57.8,58.1,5.0,5.4,12.5,100.0,125.4,121.3,orl,125,20191117
.467,.435,.452,.333,22.0,72.9,46.9,67.7,16.7,8.2,11.9,100.0,93.9,86.6,tor,90,.462,.391,.372,.346,27.1,78.0,53.1,63.0,10.4,23.9,19.7,100.0,86.6,93.9,orl,83,20191129
.475,.429,.253,.253,29.4,72.1,48.9,58.3,6.5,9.3,9.0,100.0,103.4,107.7,gsw,96,.517,.489,.379,.253,27.9,70.6,51.1,56.8,7.5,11.8,11.0,100.0,107.7,103.4,orl,100,20191201
.589,.574,.375,.227,19.0,65.6,39.2,83.7,10.1,0.0,11.8,100.0,114.8,128.9,pho,114,.682,.659,.294,.235,34.4,81.0,60.8,55.1,9.1,12.7,16.8,100.0,128.9,114.8,orl,128,20191204
.503,.494,.356,.218,26.7,82.2,54.4,54.1,10.7,7.3,12.0,100.0,103.1,93.5,lal,96,.492,.469,.321,.210,17.8,73.3,45.6,58.8,10.7,8.9,13.7,100.0,93.5,103.1,orl,87,20191211
.709,.686,.453,.151,22.6,72.9,53.2,43.8,5.6,13.0,8.9,100.0,144.7,119.1,hou,130,.546,.522,.407,.176,27.1,77.4,46.8,60.0,3.3,12.8,5.8,100.0,119.1,144.7,orl,107,20191213
.502,.472,.420,.170,21.6,85.7,50.5,57.1,7.2,9.1,13.7,100.0,98.2,106.4,chi,95,.565,.543,.321,.284,14.3,78.4,49.5,59.0,10.3,25.5,12.5,100.0,106.4,98.2,orl,103,20191223
.504,.460,.333,.241,15.6,79.2,48.4,65.7,9.9,5.2,13.5,100.0,95.8,96.8,phi,97,.499,.477,.341,.261,20.8,84.4,51.6,70.3,3.9,8.6,13.3,100.0,96.8,95.8,orl,98,20191227
.571,.537,.358,.210,27.5,78.8,56.5,53.8,8.4,6.3,18.4,100.0,105.6,97.2,atl,101,.467,.444,.281,.270,21.2,72.5,43.5,59.5,9.4,11.5,8.3,100.0,97.2,105.6,orl,93,20191230
.472,.419,.463,.288,21.3,84.8,52.7,53.3,7.3,4.3,16.6,100.0,89.2,110.2,mia,85,.560,.488,.432,.358,15.2,78.7,47.3,75.8,11.5,9.3,9.6,100.0,110.2,89.2,orl,105,20200103
.550,.538,.430,.151,27.5,80.4,52.6,52.4,3.3,6.3,7.5,100.0,120.1,105.7,uta,109,.532,.512,.435,.141,19.6,72.5,47.4,55.3,6.6,9.4,10.0,100.0,105.7,120.1,orl,96,20200104
.426,.385,.490,.198,19.7,75.6,43.4,62.5,10.9,1.8,10.3,100.0,88.3,100.2,brk,89,.534,.481,.321,.383,24.4,80.3,56.6,60.0,7.9,6.1,16.0,100.0,100.2,88.3,orl,101,20200106
.482,.464,.274,.226,20.8,69.8,44.0,66.7,7.8,8.3,19.9,100.0,86.3,119.3,was,89,.603,.552,.310,.391,30.2,79.2,56.0,55.8,17.5,4.9,13.6,100.0,119.3,86.3,orl,123,20200108
.697,.664,.250,.303,0.0,76.6,48.0,47.8,10.0,12.3,14.8,100.0,119.7,113.7,okc,120,.576,.554,.380,.174,23.4,100.0,52.0,59.1,9.0,5.3,12.4,100.0,113.7,119.7,orl,114,20200122
.580,.547,.407,.209,21.4,72.9,48.9,67.5,10.4,13.2,12.2,100.0,113.8,102.3,bos,109,.498,.467,.411,.211,27.1,78.6,51.1,50.0,5.2,2.0,12.5,100.0,102.3,113.8,orl,98,20200124
.610,.551,.380,.367,30.0,71.9,54.6,54.1,2.1,11.1,15.6,100.0,118.1,102.3,lac,112,.445,.395,.337,.337,28.1,70.0,45.4,79.4,9.5,14.3,5.2,100.0,102.3,118.1,orl,97,20200126
.577,.526,.429,.338,23.8,84.4,55.2,72.7,6.7,16.0,12.8,100.0,113.5,99.1,mia,102,.492,.452,.398,.205,15.6,76.2,44.8,63.6,5.6,11.4,9.0,100.0,99.1,113.5,orl,89,20200201
.555,.532,.419,.172,21.7,83.9,57.4,61.9,3.9,8.6,13.8,100.0,108.0,92.4,mil,111,.456,.429,.408,.143,16.1,78.3,42.6,75.7,9.7,11.1,8.0,100.0,92.4,108.0,orl,95,20200208
.660,.625,.420,.193,11.4,65.9,40.8,70.2,5.0,8.8,11.2,100.0,126.5,135.6,atl,126,.645,.621,.400,.232,34.1,88.6,59.2,66.0,9.0,9.8,8.7,100.0,135.6,126.5,orl,135,20200210
.568,.533,.489,.163,19.6,80.9,50.5,70.0,4.7,11.7,16.9,100.0,105.8,109.6,det,112,.558,.521,.375,.188,19.1,80.4,49.5,77.3,12.3,14.9,10.4,100.0,109.6,105.8,orl,116,20200212
.639,.601,.452,.310,20.0,72.4,51.0,60.5,6.0,11.5,13.6,100.0,121.6,105.7,dal,122,.472,.438,.413,.183,27.6,80.0,49.0,51.2,11.0,4.3,5.9,100.0,105.7,121.6,orl,106,20200221
.592,.574,.463,.253,12.0,73.0,37.9,58.7,9.0,10.3,12.4,100.0,112.6,122.5,min,125,.632,.602,.408,.224,27.0,88.0,62.1,67.9,5.4,13.7,12.2,100.0,122.5,112.6,orl,136,20200228
.684,.648,.375,.182,17.6,79.6,55.7,55.1,6.1,7.5,10.4,100.0,132.7,109.2,por,130,.506,.458,.448,.229,20.4,82.4,44.3,78.4,3.1,3.6,5.4,100.0,109.2,132.7,orl,107,20200302
.576,.538,.308,.242,20.9,71.4,45.9,66.7,9.7,0.0,12.2,100.0,112.9,128.4,sac,116,.678,.634,.463,.427,28.6,79.1,54.1,72.1,9.7,6.3,15.6,100.0,128.4,112.9,orl,132,20200802
.598,.564,.423,.385,7.9,83.7,50.6,65.8,5.9,4.3,14.1,100.0,107.4,97.6,tor,109,.503,.466,.471,.299,16.3,92.1,49.4,74.3,7.9,8.9,11.7,100.0,97.6,107.4,orl,99,20200805
.542,.500,.483,.270,17.8,76.5,49.0,68.4,9.0,6.7,11.5,100.0,107.6,95.7,brk,108,.501,.428,.277,.349,23.5,82.2,51.0,40.6,9.0,6.5,15.1,100.0,95.7,107.6,orl,96,20200811
.642,.609,.391,.310,25.0,83.8,54.8,45.8,5.9,7.1,11.6,100.0,125.7,131.6,nop,127,.684,.661,.333,.357,16.2,75.0,45.2,52.1,5.9,3.8,11.0,100.0,131.6,125.7,orl,133,20200813
.448,.379,.313,.263,28.3,76.3,46.9,42.9,8.1,13.0,8.3,100.0,100.2,104.2,orl,99,.568,.565,.357,.179,23.7,71.7,53.1,51.2,5.1,13.2,16.6,100.0,104.2,100.2,atl,103,20191026
.530,.483,.466,.284,24.5,82.2,52.1,59.5,11.2,19.3,17.5,100.0,98.0,96.1,phi,105,.525,.482,.321,.381,17.8,75.5,47.9,63.9,11.2,6.4,17.6,100.0,96.1,98.0,atl,103,20191028
.574,.560,.440,.226,20.9,66.7,45.1,72.5,12.6,16.7,12.3,100.0,111.2,101.8,mia,106,.488,.449,.386,.295,33.3,79.1,54.9,55.6,5.2,10.6,13.9,100.0,101.8,111.2,atl,97,20191031
.494,.462,.363,.253,22.0,76.9,46.1,47.4,8.8,13.3,12.9,100.0,97.3,105.1,sas,100,.556,.539,.333,.178,23.1,78.0,53.9,51.2,8.8,8.6,15.6,100.0,105.1,97.3,atl,108,20191105
.602,.579,.402,.329,16.7,85.7,51.2,63.4,10.6,20.5,15.3,100.0,108.8,89.5,chi,113,.520,.446,.405,.473,14.3,83.3,48.8,60.0,6.7,6.1,21.2,100.0,89.5,108.8,atl,93,20191106
.706,.671,.408,.289,28.1,71.1,51.4,64.3,7.8,11.9,14.0,100.0,134.1,120.8,sac,121,.585,.580,.322,.161,28.9,71.9,48.6,50.0,8.9,13.3,11.4,100.0,120.8,134.1,atl,109,20191108
.662,.626,.494,.391,19.0,80.9,51.7,54.3,5.4,12.3,15.7,100.0,121.6,114.4,mil,135,.579,.531,.323,.323,19.1,81.0,48.3,61.4,7.2,4.5,10.6,100.0,114.4,121.6,atl,127,20191120
.588,.528,.420,.341,28.6,78.9,52.5,55.0,5.0,8.9,12.9,100.0,119.0,116.0,tor,119,.612,.600,.378,.122,21.1,71.4,47.5,68.1,9.0,13.7,13.7,100.0,116.0,119.0,atl,116,20191123
.591,.539,.389,.400,29.8,78.6,52.8,65.9,9.5,9.7,10.9,100.0,118.5,107.1,min,125,.536,.489,.340,.277,21.4,70.2,47.2,63.4,5.7,7.3,13.9,100.0,107.1,118.5,atl,113,20191125
.447,.416,.205,.145,40.0,71.8,54.8,51.5,12.0,13.3,20.7,100.0,85.9,113.1,gsw,79,.544,.506,.326,.169,28.2,60.0,45.2,51.2,14.1,6.1,12.8,100.0,113.1,85.9,atl,104,20191202
.597,.564,.307,.178,40.9,79.5,60.2,52.0,7.8,9.4,12.1,100.0,126.2,114.5,brk,130,.595,.583,.289,.233,20.5,59.1,39.8,50.0,7.8,12.9,13.9,100.0,114.5,126.2,atl,118,20191204
.558,.538,.239,.163,13.6,76.9,47.9,60.9,6.7,0.0,12.4,100.0,104.8,95.3,ind,110,.480,.447,.298,.245,23.1,86.4,52.1,61.5,5.7,5.7,12.6,100.0,95.3,104.8,atl,100,20191213
.513,.458,.369,.393,27.7,84.3,57.1,58.3,13.3,20.5,18.3,100.0,95.8,91.1,lal,101,.495,.430,.488,.291,15.7,72.3,42.9,58.1,7.6,9.4,16.4,100.0,91.1,95.8,atl,96,20191215
.557,.506,.289,.458,27.7,87.0,57.0,46.2,7.6,9.8,15.3,100.0,105.9,101.1,uta,111,.539,.494,.322,.211,13.0,72.3,43.0,61.5,7.6,1.7,14.0,100.0,101.1,105.9,atl,106,20191219
.579,.566,.308,.143,13.6,86.2,54.9,63.0,8.4,16.0,15.7,100.0,104.8,80.5,mil,112,.443,.429,.451,.154,13.8,86.4,45.1,60.6,9.4,12.7,15.6,100.0,80.5,104.8,atl,86,20191227
.542,.471,.310,.402,26.5,86.7,49.4,66.7,8.1,8.0,9.7,100.0,113.0,118.1,ind,111,.627,.573,.390,.293,13.3,73.5,50.6,52.4,8.1,6.7,12.3,100.0,118.1,113.0,atl,116,20200104
.592,.560,.293,.293,18.9,89.5,54.7,57.4,4.2,15.8,3.7,100.0,127.6,119.3,den,123,.631,.571,.506,.416,10.5,81.1,45.3,68.6,3.1,7.7,9.9,100.0,119.3,127.6,atl,115,20200106
.554,.495,.489,.446,29.6,72.9,52.2,56.4,6.6,11.3,10.6,100.0,114.6,108.0,hou,122,.488,.429,.415,.255,27.1,70.4,47.8,51.3,5.6,17.0,8.5,100.0,108.0,114.6,atl,115,20200108
.544,.483,.230,.368,22.7,71.4,46.5,50.0,9.0,9.7,9.8,100.0,109.5,122.4,pho,110,.604,.570,.333,.215,28.6,77.3,53.5,54.3,3.0,14.9,12.8,100.0,122.4,109.5,atl,123,20200114
.701,.680,.372,.291,33.3,75.0,56.2,60.8,11.7,13.6,14.9,100.0,133.1,100.8,det,136,.517,.484,.366,.161,25.0,66.7,43.8,45.0,8.8,11.1,16.0,100.0,100.8,133.1,atl,103,20200118
.550,.484,.457,.467,22.6,78.6,47.4,65.8,11.8,6.0,11.2,100.0,111.1,106.5,tor,122,.600,.566,.398,.398,21.4,77.4,52.6,63.4,8.2,16.0,19.1,100.0,106.5,111.1,atl,117,20200120
.499,.449,.269,.500,16.7,61.7,41.7,57.6,5.0,11.9,12.8,100.0,95.6,102.7,lac,95,.455,.407,.343,.225,38.3,83.3,58.3,58.3,8.1,5.3,11.8,100.0,102.7,95.6,atl,102,20200122
.625,.540,.375,.477,18.2,68.4,41.5,47.6,4.7,12.1,9.4,100.0,124.1,141.9,was,133,.704,.661,.376,.366,31.6,81.8,58.5,55.6,6.5,5.5,11.5,100.0,141.9,124.1,atl,152,20200126
.575,.518,.378,.549,17.4,77.3,46.7,57.9,10.4,3.8,10.5,100.0,111.1,120.6,phi,117,.615,.546,.402,.425,22.7,82.6,53.3,69.0,4.7,7.8,13.4,100.0,120.6,111.1,atl,127,20200130
.631,.600,.322,.189,29.7,84.6,57.9,43.8,10.0,9.3,13.3,100.0,122.4,114.5,bos,123,.617,.571,.357,.250,15.4,70.3,42.1,52.4,9.0,9.8,15.4,100.0,114.5,122.4,atl,115,20200203
.558,.532,.309,.227,27.8,78.8,52.8,57.7,10.0,8.8,12.3,100.0,112.1,116.3,nyk,135,.575,.519,.370,.287,21.2,72.2,47.2,59.2,7.5,10.5,10.3,100.0,116.3,112.1,atl,140,20200209
.540,.464,.378,.388,30.0,85.7,55.4,70.0,8.3,14.0,11.6,100.0,113.8,118.4,mia,124,.642,.576,.412,.412,14.3,70.0,44.6,53.7,7.3,9.8,13.7,100.0,118.4,113.8,atl,129,20200220
.550,.528,.494,.213,20.0,74.5,47.5,57.5,4.9,16.4,14.1,100.0,104.1,108.0,dal,107,.507,.480,.378,.265,25.5,80.0,52.5,62.8,8.8,8.9,8.4,100.0,108.0,104.1,atl,111,20200222
.586,.560,.320,.250,28.3,81.3,55.3,61.2,6.8,15.5,6.7,100.0,126.7,117.0,orl,130,.571,.516,.383,.266,18.8,71.7,44.7,71.4,4.9,7.4,7.9,100.0,117.0,126.7,atl,120,20200226
.583,.554,.500,.228,15.9,67.4,42.2,71.4,4.9,13.8,9.8,100.0,116.0,138.6,brk,118,.640,.613,.402,.309,32.6,84.1,57.8,64.0,7.9,8.7,6.8,100.0,138.6,116.0,atl,141,20200228
.567,.543,.298,.223,29.5,85.3,53.8,29.8,8.6,9.5,14.1,100.0,111.8,123.2,por,117,.689,.655,.500,.262,14.7,70.5,46.2,73.9,6.7,7.6,16.1,100.0,123.2,111.8,atl,129,20200229
.601,.576,.348,.337,34.1,74.2,58.3,65.2,11.7,12.5,11.7,100.0,123.6,85.6,mem,127,.415,.369,.354,.162,25.8,65.9,41.7,62.5,5.8,13.3,13.8,100.0,85.6,123.6,atl,88,20200302
.605,.563,.462,.221,16.3,69.2,39.8,63.3,8.4,11.3,2.6,100.0,128.8,133.5,cho,138,.663,.661,.448,.281,30.8,83.7,60.2,62.3,0.9,8.9,12.2,100.0,133.5,128.8,atl,143,20200309
.624,.590,.298,.362,13.6,73.2,47.0,64.0,12.2,13.8,9.9,100.0,118.3,113.9,nyk,136,.558,.519,.387,.245,26.8,86.4,53.0,54.2,5.2,4.5,12.6,100.0,113.9,118.3,atl,131,20200311
.547,.545,.465,.182,11.3,82.5,48.2,67.4,6.4,23.8,9.3,100.0,106.5,101.1,mil,117,.518,.456,.533,.433,17.5,88.7,51.8,75.8,5.5,11.3,11.6,100.0,101.1,106.5,hou,111,20191024
.575,.550,.500,.160,20.0,78.6,48.3,58.7,8.0,4.1,13.7,100.0,109.3,111.9,nop,123,.588,.527,.479,.319,21.4,80.0,51.7,62.8,6.2,8.0,15.1,100.0,111.9,109.3,hou,126,20191026
.536,.505,.372,.255,34.0,80.0,56.5,53.7,6.9,6.5,11.1,100.0,110.0,114.0,okc,112,.555,.489,.489,.367,20.0,66.0,43.5,53.8,5.9,10.2,11.8,100.0,114.0,110.0,hou,116,20191028
.517,.464,.344,.292,29.1,76.1,50.5,57.9,6.9,1.9,8.5,100.0,110.2,127.0,gsw,112,.612,.603,.464,.196,23.9,70.9,49.5,64.6,6.9,14.3,10.2,100.0,127.0,110.2,hou,129,20191106
.446,.439,.337,.143,20.0,82.4,50.0,44.7,3.0,6.8,11.1,100.0,92.7,101.7,lac,93,.521,.465,.488,.314,17.6,80.0,50.0,36.4,7.0,9.2,9.3,100.0,101.7,92.7,hou,102,20191113
.546,.500,.402,.317,19.0,77.3,48.8,64.9,2.1,4.7,14.6,100.0,104.6,113.9,ind,102,.545,.483,.517,.326,22.7,81.0,51.2,33.3,11.3,6.1,7.3,100.0,113.9,104.6,hou,111,20191115
.509,.474,.375,.240,22.6,65.3,43.1,70.0,6.5,9.1,13.8,100.0,100.3,122.6,por,108,.592,.555,.450,.260,34.7,77.4,56.9,51.1,8.4,16.7,12.6,100.0,122.6,100.3,hou,132,20191118
.599,.564,.431,.275,23.5,69.4,46.0,57.1,8.3,9.3,9.5,100.0,126.9,113.9,dal,137,.551,.510,.449,.316,30.6,76.5,54.0,57.8,4.6,3.4,9.0,100.0,113.9,126.9,hou,123,20191124
.588,.550,.463,.338,19.0,78.6,48.8,59.5,8.0,7.7,16.4,100.0,107.5,116.5,mia,108,.600,.548,.530,.398,21.4,81.0,51.2,50.0,10.9,4.7,13.3,100.0,116.5,107.5,hou,117,20191127
.555,.511,.517,.281,17.0,61.8,35.8,68.4,4.9,5.3,11.5,100.0,108.2,154.0,atl,111,.760,.725,.573,.382,38.2,83.0,64.2,57.7,8.8,4.7,12.6,100.0,154.0,108.2,hou,158,20191130
.503,.474,.365,.292,24.1,79.2,50.0,72.5,3.7,5.9,12.2,100.0,101.6,107.2,pho,109,.552,.511,.440,.330,20.8,75.9,50.0,51.2,9.3,11.5,12.6,100.0,107.2,101.6,hou,115,20191207
.609,.568,.511,.250,18.4,71.8,42.0,60.0,14.3,14.7,8.4,100.0,121.7,120.7,sac,119,.627,.589,.595,.274,28.2,81.6,58.0,61.0,4.1,14.0,16.8,100.0,120.7,121.7,hou,118,20191209
.558,.511,.402,.272,23.9,80.0,54.5,65.9,5.7,10.5,12.0,100.0,109.5,101.9,det,115,.487,.466,.441,.176,20.0,76.1,45.5,43.9,8.6,14.5,9.1,100.0,101.9,109.5,hou,107,20191214
.536,.495,.363,.220,15.4,76.3,47.7,59.0,4.7,7.3,15.3,100.0,99.8,101.6,sas,107,.496,.464,.439,.276,23.7,84.6,52.3,50.0,8.4,10.3,9.8,100.0,101.6,99.8,hou,109,20191216
.484,.462,.424,.228,19.1,70.4,46.5,64.9,6.7,8.5,12.9,100.0,94.5,104.1,brk,98,.500,.500,.416,.158,29.6,80.9,53.5,36.4,6.7,11.3,11.5,100.0,104.1,94.5,hou,108,20191228
.515,.505,.258,.093,31.8,65.8,47.6,55.6,7.1,9.4,13.7,100.0,104.9,131.1,den,104,.646,.621,.391,.356,34.2,68.2,52.4,43.5,6.1,9.7,13.0,100.0,131.1,104.9,hou,130,20191231
.524,.489,.293,.272,20.8,81.0,48.9,76.2,6.9,11.1,9.6,100.0,106.7,116.6,phi,108,.590,.547,.372,.372,19.0,79.2,51.1,53.7,5.9,4.6,9.9,100.0,116.6,106.7,hou,118,20200103
.492,.447,.505,.379,22.0,72.1,43.1,77.8,10.7,8.0,14.0,100.0,97.2,123.9,min,109,.645,.611,.474,.305,27.9,78.0,56.9,59.2,8.0,12.8,14.3,100.0,123.9,97.2,hou,139,20200111
.543,.489,.379,.305,24.0,79.3,53.7,53.7,5.9,8.5,6.1,100.0,114.7,104.9,por,117,.504,.479,.510,.240,20.7,76.0,46.3,63.2,3.9,6.8,10.2,100.0,104.9,114.7,hou,107,20200115
.579,.543,.355,.344,30.0,75.6,51.6,55.6,12.0,17.0,13.7,100.0,114.9,106.5,lal,124,.560,.511,.411,.322,24.4,70.0,48.4,50.0,7.4,6.7,16.3,100.0,106.5,114.9,hou,115,20200118
.541,.500,.348,.283,17.1,81.6,52.2,35.0,7.7,11.5,10.4,100.0,107.1,102.3,okc,112,.512,.490,.464,.175,18.4,82.9,47.8,48.8,5.7,11.7,9.5,100.0,102.3,107.1,hou,107,20200120
.532,.511,.304,.163,27.1,60.0,43.0,59.5,12.3,10.0,13.2,100.0,107.4,123.7,den,105,.597,.545,.326,.315,40.0,72.9,57.0,61.9,10.2,10.9,14.4,100.0,123.7,107.4,hou,121,20200122
.594,.556,.400,.300,31.8,84.4,58.4,67.4,2.0,17.0,14.3,100.0,118.1,124.9,dal,121,.599,.566,.459,.204,15.6,68.2,41.6,55.6,10.7,9.3,5.3,100.0,124.9,118.1,hou,128,20200131
.530,.500,.351,.213,33.3,81.0,59.4,50.0,5.7,11.1,17.0,100.0,102.7,110.2,nop,109,.510,.467,.486,.210,19.0,66.7,40.6,53.7,13.2,4.9,5.8,100.0,110.2,102.7,hou,117,20200202
.588,.548,.398,.289,26.1,85.4,56.4,56.4,2.0,5.4,15.4,100.0,110.5,125.6,cho,110,.583,.546,.619,.237,14.6,73.9,43.6,58.1,11.1,10.0,3.6,100.0,125.6,110.5,hou,125,20200204
.607,.576,.442,.209,25.6,84.4,57.1,59.5,2.1,7.5,13.8,100.0,117.4,116.4,uta,114,.559,.542,.442,.147,15.6,74.4,42.9,45.5,10.3,10.4,5.6,100.0,116.4,117.4,hou,113,20200209
.547,.500,.376,.294,20.0,88.4,51.6,64.9,10.7,12.5,15.8,100.0,102.4,113.1,bos,105,.607,.513,.584,.545,11.6,80.0,48.4,51.5,8.8,11.3,12.8,100.0,113.1,102.4,hou,116,20200211
.537,.500,.319,.330,32.7,88.4,58.7,50.0,11.5,21.1,14.0,100.0,107.6,118.1,nyk,112,.617,.593,.558,.360,11.6,67.3,41.3,46.5,10.6,11.3,11.5,100.0,118.1,107.6,hou,123,20200224
.478,.458,.361,.194,38.6,75.0,52.7,65.1,8.6,7.0,10.7,100.0,106.9,133.6,mem,112,.703,.683,.538,.161,25.0,61.4,47.3,42.3,7.6,10.1,15.3,100.0,133.6,106.9,hou,140,20200226
.593,.542,.476,.464,20.0,76.2,52.8,56.4,4.8,10.9,12.2,100.0,114.5,100.2,lac,120,.465,.397,.433,.371,23.8,80.0,47.2,54.3,5.7,11.4,8.1,100.0,100.2,114.5,hou,105,20200305
.602,.555,.319,.341,32.5,76.6,56.3,47.7,10.7,7.1,11.8,100.0,123.1,103.5,orl,126,.535,.494,.364,.284,23.4,67.5,43.7,53.8,9.8,11.3,15.4,100.0,103.5,123.1,hou,106,20200308
.596,.566,.422,.277,22.2,86.8,55.4,52.5,9.0,0.0,16.2,100.0,110.5,116.5,min,111,.640,.606,.475,.325,13.2,77.8,44.6,58.5,9.0,10.4,14.9,100.0,116.5,110.5,hou,117,20200310
.568,.538,.380,.250,36.2,88.9,64.4,46.7,5.7,20.0,17.7,100.0,110.0,113.8,mil,116,.573,.511,.670,.341,11.1,63.8,35.6,61.1,14.2,5.3,7.9,100.0,113.8,110.0,hou,120,20200802
.522,.468,.247,.468,28.6,90.0,58.5,51.4,10.5,22.2,20.5,100.0,92.5,107.8,lal,97,.600,.554,.679,.274,10.0,71.4,41.5,72.2,10.5,8.6,16.8,100.0,107.8,92.5,hou,113,20200806
.492,.455,.310,.220,21.8,87.5,52.4,62.5,13.7,24.1,11.3,100.0,98.7,95.1,ind,108,.529,.465,.663,.326,12.5,78.2,47.6,62.5,7.3,8.7,16.9,100.0,95.1,98.7,hou,104,20200812
.693,.667,.437,.253,23.5,97.7,65.4,63.3,7.8,12.5,14.2,100.0,131.0,93.9,phi,134,.551,.513,.600,.200,2.3,76.5,34.6,71.4,9.8,18.4,16.3,100.0,93.9,131.0,hou,96,20200814
.756,.738,.400,.375,10.0,70.6,48.1,66.0,6.6,8.8,15.4,100.0,133.7,115.7,lac,141,.544,.470,.424,.303,29.4,90.0,51.9,69.2,6.6,0.0,10.4,100.0,115.7,133.7,gsw,122,20191024
.575,.536,.375,.219,26.5,82.1,51.1,75.0,11.4,7.4,13.2,100.0,114.6,104.2,pho,121,.562,.488,.341,.439,17.9,73.5,48.9,66.7,7.6,10.0,15.5,100.0,104.2,114.6,gsw,110,20191030
.598,.543,.376,.323,33.3,83.7,57.1,52.3,4.1,3.6,9.4,100.0,130.9,113.4,sas,127,.590,.542,.333,.250,16.3,66.7,42.9,64.1,4.1,3.4,10.6,100.0,113.4,130.9,gsw,110,20191101
.489,.453,.341,.271,31.4,86.5,54.5,50.0,6.5,2.0,11.2,100.0,101.2,94.7,cho,93,.526,.500,.364,.169,13.5,68.6,45.5,67.6,5.4,8.9,17.9,100.0,94.7,101.2,gsw,87,20191102
.531,.510,.381,.133,29.1,77.8,48.4,34.0,5.0,10.0,5.1,100.0,118.9,128.0,por,118,.624,.547,.302,.419,22.2,70.9,51.6,66.7,4.0,6.2,8.9,100.0,128.0,118.9,gsw,127,20191104
.642,.593,.432,.395,12.2,82.6,49.4,75.0,3.0,4.8,11.2,100.0,121.4,107.5,uta,122,.539,.532,.330,.149,17.4,87.8,50.6,51.1,8.0,4.3,9.1,100.0,107.5,121.4,gsw,108,20191111
.519,.478,.363,.253,20.4,75.0,46.1,64.9,12.7,9.3,12.2,100.0,102.8,97.9,bos,105,.516,.445,.341,.415,25.0,79.6,53.9,50.0,7.8,6.9,16.4,100.0,97.9,102.8,gsw,100,20191115
.557,.535,.376,.129,22.0,79.1,51.2,65.0,5.3,18.8,14.3,100.0,105.5,102.3,okc,100,.505,.466,.225,.180,20.9,78.0,48.8,73.0,10.5,13.2,11.1,100.0,102.3,105.5,gsw,97,20191125
.464,.438,.326,.202,25.5,68.3,43.8,58.8,14.4,7.7,14.9,100.0,92.5,106.8,chi,90,.563,.525,.358,.321,31.7,74.5,56.3,83.8,12.3,15.0,17.8,100.0,106.8,92.5,gsw,104,20191127
.615,.591,.488,.207,2.7,80.4,47.7,70.7,12.3,9.1,16.7,100.0,104.0,96.5,mem,110,.490,.435,.290,.269,19.6,97.3,52.3,65.7,9.5,14.3,12.6,100.0,96.5,104.0,gsw,102,20191209
.591,.544,.322,.378,27.3,76.7,55.8,58.1,4.6,10.4,14.6,100.0,114.2,112.4,nyk,124,.520,.481,.356,.288,23.3,72.7,44.2,60.0,9.2,9.8,6.4,100.0,112.4,114.2,gsw,122,20191211
.714,.683,.349,.254,18.2,82.9,60.3,71.1,9.7,5.9,27.8,100.0,107.3,84.8,sac,100,.471,.434,.329,.237,17.1,81.8,39.7,80.0,15.0,2.4,19.2,100.0,84.8,107.3,gsw,79,20191215
